time	V(vdrain)	V(vdrain_totem)	V(vgate)	V(vgate_totem)	Id(Mosfet)	Id(Mosfet_totem)
1.510039011129209e-05	1.347895e-04	-2.171478e-03	1.113676e+01	7.705255e+00	5.454483e-02	5.455530e-02
1.510117033387628e-05	1.352702e-04	-2.207776e-03	1.111786e+01	7.615390e+00	5.454483e-02	5.455548e-02
1.510273077904465e-05	1.363415e-04	-2.257527e-03	1.108017e+01	7.447399e+00	5.454484e-02	5.455572e-02
1.510546207455713e-05	1.382346e-04	-2.319075e-03	1.101449e+01	7.172046e+00	5.454483e-02	5.455600e-02
1.510857428758989e-05	1.404233e-04	-2.384438e-03	1.094016e+01	6.877311e+00	5.454482e-02	5.455629e-02
1.511380411227962e-05	1.441896e-04	-2.521136e-03	1.081662e+01	6.420019e+00	5.454480e-02	5.455691e-02
1.512302001156355e-05	1.510391e-04	-2.875266e-03	1.060208e+01	5.691430e+00	5.454477e-02	5.455852e-02
1.513226700203760e-05	1.581707e-04	-3.465506e-03	1.039042e+01	5.041367e+00	5.454474e-02	5.456121e-02
1.513967923185746e-05	1.641054e-04	-4.315568e-03	1.022363e+01	4.578944e+00	5.454471e-02	5.456507e-02
1.514509873428654e-05	1.685836e-04	-5.456898e-03	1.010340e+01	4.272598e+00	5.454469e-02	5.457026e-02
1.514906370932775e-05	1.719405e-04	-6.984398e-03	1.001639e+01	4.064358e+00	5.454467e-02	5.457720e-02
1.515207497017917e-05	1.745369e-04	-9.087372e-03	9.950837e+00	3.914390e+00	5.454466e-02	5.458676e-02
1.515447298860804e-05	1.766343e-04	-1.210360e-02	9.898957e+00	3.799474e+00	5.454465e-02	5.460047e-02
1.515648913020947e-05	1.784181e-04	-1.664527e-02	9.855558e+00	3.705469e+00	5.454464e-02	5.459316e-02
1.515827302944051e-05	1.800122e-04	-2.377123e-02	9.817323e+00	3.623717e+00	5.454464e-02	5.459270e-02
1.515990995568047e-05	1.814878e-04	-3.518374e-02	9.782368e+00	3.549134e+00	5.454463e-02	5.471688e-02
1.516136230777165e-05	1.828078e-04	-5.220085e-02	9.751464e+00	3.482423e+00	5.454462e-02	5.487238e-02
1.516297832821137e-05	1.842888e-04	-7.949184e-02	9.717199e+00	3.406981e+00	5.454462e-02	5.495396e-02
1.516474895486101e-05	1.859258e-04	-1.147735e-01	9.679795e+00	3.323627e+00	5.454461e-02	5.505881e-02
1.516677445392030e-05	1.878171e-04	-1.557723e-01	9.637186e+00	3.229358e+00	5.454460e-02	5.524915e-02
1.516899707772076e-05	1.899207e-04	-1.971237e-01	9.590694e+00	3.130122e+00	5.454459e-02	5.544147e-02
1.517344232532169e-05	1.942265e-04	-2.658717e-01	9.498594e+00	2.948112e+00	5.454457e-02	5.575396e-02
1.518233282052354e-05	2.032357e-04	-3.602935e-01	9.317678e+00	2.639078e+00	5.454453e-02	5.618315e-02
1.520011381092725e-05	2.224674e-04	-4.536709e-01	8.965006e+00	2.150281e+00	5.454444e-02	5.660760e-02
1.521635369448632e-05	2.415443e-04	-4.602182e-01	8.652966e+00	1.816249e+00	5.454436e-02	5.663735e-02
1.523191691044573e-05	2.616950e-04	-4.024914e-01	8.364655e+00	1.588545e+00	5.454427e-02	5.637496e-02
1.524937250061410e-05	2.866635e-04	-2.853613e-01	8.052663e+00	1.405502e+00	5.454415e-02	5.584255e-02
1.526587231680453e-05	3.128987e-04	-1.350913e-01	7.768245e+00	1.282315e+00	5.454403e-02	5.515951e-02
1.528288447827423e-05	3.431194e-04	5.331931e-02	7.485492e+00	1.192816e+00	5.454389e-02	5.430309e-02
1.529876780532958e-05	3.749879e-04	2.559926e-01	7.231215e+00	1.133809e+00	5.454375e-02	5.338185e-02
1.531829905532958e-05	4.198138e-04	5.370536e-01	6.930545e+00	1.082101e+00	5.454355e-02	5.210430e-02
1.533783030532958e-05	4.718544e-04	8.547448e-01	6.641809e+00	1.042930e+00	5.454331e-02	5.066025e-02
1.535736155532958e-05	5.333695e-04	1.223204e+00	6.365109e+00	1.009647e+00	5.454303e-02	4.898542e-02
1.537689280532958e-05	6.071442e-04	1.661922e+00	6.099944e+00	9.765591e-01	5.454269e-02	4.699122e-02
1.539642405532958e-05	6.971784e-04	2.186525e+00	5.845836e+00	9.411850e-01	5.454229e-02	4.460666e-02
1.541595530532958e-05	8.094910e-04	2.796496e+00	5.602326e+00	9.044266e-01	5.454351e-02	4.182667e-02
1.543548655532958e-05	9.534354e-04	3.474045e+00	5.368979e+00	8.687459e-01	5.454700e-02	3.873814e-02
1.545501780532958e-05	1.144420e-03	4.192874e+00	5.145379e+00	8.360736e-01	5.455043e-02	3.547675e-02
1.547454905532958e-05	1.410213e-03	4.926207e+00	4.931134e+00	8.071705e-01	5.455453e-02	3.215203e-02
1.549408030532958e-05	1.805685e-03	5.650603e+00	4.725883e+00	7.819797e-01	5.455253e-02	2.886062e-02
1.551361155532958e-05	2.459627e-03	6.347644e+00	4.529320e+00	7.600648e-01	5.454011e-02	2.569242e-02
1.553314280532958e-05	3.615543e-03	7.007953e+00	4.340642e+00	7.407401e-01	5.452902e-02	2.269112e-02
1.554689903003233e-05	5.136034e-03	7.445723e+00	4.212664e+00	7.284855e-01	5.452211e-02	2.070126e-02
1.555748233495256e-05	7.321344e-03	7.763504e+00	4.117546e+00	7.198011e-01	5.452215e-02	1.925672e-02
1.556616023791562e-05	1.057619e-02	8.011535e+00	4.042051e+00	7.130889e-01	5.452129e-02	1.812918e-02
1.557366748234516e-05	1.556410e-02	8.217129e+00	3.979084e+00	7.075439e-01	5.449032e-02	1.719468e-02
1.557996901550151e-05	2.281166e-02	8.383478e+00	3.928668e+00	7.030579e-01	5.444011e-02	1.643865e-02
1.558472936764202e-05	3.231732e-02	8.505312e+00	3.893229e+00	6.997674e-01	5.439580e-02	1.588492e-02
1.558840193240813e-05	4.578967e-02	8.596742e+00	3.869505e+00	6.972915e-01	5.435684e-02	1.546935e-02
1.559308002134925e-05	7.363024e-02	8.710310e+00	3.845361e+00	6.942063e-01	5.426917e-02	1.495312e-02
1.559730215951485e-05	1.081371e-01	8.810103e+00	3.828858e+00	6.914839e-01	5.411141e-02	1.449950e-02
1.560285260634358e-05	1.628006e-01	8.937311e+00	3.812435e+00	6.879937e-01	5.383609e-02	1.392127e-02
1.560890761412915e-05	2.295775e-01	9.070542e+00	3.798619e+00	6.843056e-01	5.352258e-02	1.331565e-02
1.561977625319595e-05	3.600696e-01	9.296408e+00	3.780000e+00	6.779616e-01	5.293171e-02	1.228885e-02
1.563391064572874e-05	5.403985e-01	9.567309e+00	3.762074e+00	6.701677e-01	5.210969e-02	1.105740e-02
1.565344189572874e-05	8.000905e-01	9.903811e+00	3.743660e+00	6.601314e-01	5.091629e-02	9.527766e-03
1.567297314572874e-05	1.065410e+00	1.020049e+01	3.728795e+00	6.508484e-01	4.970495e-02	8.178875e-03
1.569250439572873e-05	1.332808e+00	1.045820e+01	3.715366e+00	6.422945e-01	4.848852e-02	7.007382e-03
1.571203564572873e-05	1.599721e+00	1.068117e+01	3.701739e+00	6.343926e-01	4.727416e-02	5.994090e-03
1.573156689572873e-05	1.864782e+00	1.087343e+01	3.686830e+00	6.270763e-01	4.606945e-02	5.120333e-03
1.575109814572873e-05	2.127445e+00	1.103873e+01	3.669791e+00	6.202884e-01	4.487577e-02	4.369059e-03
1.577062939572873e-05	2.387952e+00	1.118052e+01	3.649807e+00	6.139787e-01	4.369177e-02	3.724657e-03
1.579016064572873e-05	2.647573e+00	1.130189e+01	3.625942e+00	6.081029e-01	4.251143e-02	3.173045e-03
1.580969189572873e-05	2.909140e+00	1.140561e+01	3.596947e+00	6.026219e-01	4.132056e-02	2.701661e-03
1.582922314572873e-05	3.177983e+00	1.149411e+01	3.560997e+00	5.975006e-01	4.009001e-02	2.299408e-03
1.584875439572873e-05	3.463368e+00	1.156954e+01	3.515319e+00	5.927080e-01	3.878744e-02	1.956561e-03
1.586828564572873e-05	3.779424e+00	1.163378e+01	3.456011e+00	5.882164e-01	3.735927e-02	1.664625e-03
1.588781689572873e-05	4.142300e+00	1.168843e+01	3.378927e+00	5.840012e-01	3.571679e-02	1.416214e-03
1.590734814572873e-05	4.562103e+00	1.173490e+01	3.281837e+00	5.800400e-01	3.379089e-02	1.204976e-03
1.592687939572873e-05	5.036171e+00	1.177440e+01	3.165972e+00	5.763129e-01	3.161273e-02	1.025457e-03
1.594641064572872e-05	5.550580e+00	1.180795e+01	3.035267e+00	5.728018e-01	2.928549e-02	8.729621e-04
1.596594189572872e-05	6.086452e+00	1.183644e+01	2.894528e+00	5.694903e-01	2.687188e-02	7.434578e-04
1.598547314572872e-05	6.625092e+00	1.186063e+01	2.748170e+00	5.663637e-01	2.443013e-02	6.334938e-04
1.600500439572872e-05	7.150975e+00	1.188117e+01	2.599711e+00	5.634086e-01	2.204054e-02	5.401323e-04
1.602453564572872e-05	7.652755e+00	1.189861e+01	2.451746e+00	5.606126e-01	1.975914e-02	4.608697e-04
1.604406689572872e-05	8.122907e+00	1.191341e+01	2.306143e+00	5.579647e-01	1.762156e-02	3.935747e-04
1.606359814572872e-05	8.557053e+00	1.192598e+01	2.164235e+00	5.554544e-01	1.564795e-02	3.364347e-04
1.608312939572872e-05	8.953254e+00	1.193666e+01	2.026964e+00	5.530723e-01	1.384706e-02	2.879094e-04
1.610266064572872e-05	9.311371e+00	1.194573e+01	1.894981e+00	5.508096e-01	1.221941e-02	2.466908e-04
1.612219189572872e-05	9.632536e+00	1.195343e+01	1.768723e+00	5.486584e-01	1.075979e-02	2.116688e-04
1.614172314572872e-05	9.918720e+00	1.195998e+01	1.648459e+00	5.466111e-01	9.459184e-03	1.819014e-04
1.616125439572872e-05	1.017241e+01	1.196555e+01	1.534331e+00	5.446609e-01	8.306284e-03	1.565901e-04
1.618078564572871e-05	1.039633e+01	1.197029e+01	1.426379e+00	5.428014e-01	7.288620e-03	1.350575e-04
1.620031689572871e-05	1.059333e+01	1.197432e+01	1.324561e+00	5.410267e-01	6.393360e-03	1.167297e-04
1.621984814572871e-05	1.076616e+01	1.197775e+01	1.228777e+00	5.393313e-01	5.607879e-03	1.011202e-04
1.623937939572871e-05	1.091749e+01	1.198068e+01	1.138876e+00	5.377100e-01	4.920126e-03	8.781684e-05
1.625891064572871e-05	1.104979e+01	1.198318e+01	1.054670e+00	5.361583e-01	4.318856e-03	7.647029e-05
1.627844189572871e-05	1.116532e+01	1.198531e+01	9.759454e-01	5.346717e-01	3.793749e-03	6.678457e-05
1.629797314572871e-05	1.126616e+01	1.198713e+01	9.024690e-01	5.332460e-01	3.335457e-03	5.850893e-05
1.631750439572871e-05	1.135414e+01	1.198869e+01	8.339948e-01	5.318776e-01	2.935600e-03	5.143084e-05
1.633703564572871e-05	1.143090e+01	1.199002e+01	7.702696e-01	5.305629e-01	2.586724e-03	4.537022e-05
1.635656689572871e-05	1.149789e+01	1.199116e+01	7.110375e-01	5.292987e-01	2.282244e-03	4.017443e-05
1.637609814572871e-05	1.155638e+01	1.199214e+01	6.560435e-01	5.280819e-01	2.016374e-03	3.571409e-05
1.639562939572871e-05	1.160750e+01	1.199299e+01	6.050366e-01	5.269096e-01	1.784050e-03	3.187950e-05
1.641516064572871e-05	1.165220e+01	1.199371e+01	5.577714e-01	5.257794e-01	1.580855e-03	2.857764e-05
1.643469189572870e-05	1.169134e+01	1.199434e+01	5.140100e-01	5.246886e-01	1.402949e-03	2.572962e-05
1.645422314572870e-05	1.172566e+01	1.199488e+01	4.735235e-01	5.236351e-01	1.246996e-03	2.326847e-05
1.647375439572870e-05	1.175577e+01	1.199535e+01	4.360928e-01	5.226167e-01	1.110108e-03	2.113739e-05
1.649328564572870e-05	1.178224e+01	1.199576e+01	4.015090e-01	5.216315e-01	9.897850e-04	1.928813e-05
1.651281689572870e-05	1.180555e+01	1.199611e+01	3.695737e-01	5.206777e-01	8.838643e-04	1.767973e-05
1.653234814572870e-05	1.182609e+01	1.199642e+01	3.400995e-01	5.197534e-01	7.904770e-04	1.627738e-05
1.655187939572870e-05	1.184424e+01	1.199669e+01	3.129096e-01	5.188572e-01	7.080081e-04	1.505149e-05
1.657141064572870e-05	1.186028e+01	1.199693e+01	2.878377e-01	5.179875e-01	6.350619e-04	1.397689e-05
1.659094189572870e-05	1.187450e+01	1.199713e+01	2.647278e-01	5.171430e-01	5.704316e-04	1.303216e-05
1.661047314572870e-05	1.188712e+01	1.199732e+01	2.434341e-01	5.163224e-01	5.130740e-04	1.219908e-05
1.663000439572870e-05	1.189834e+01	1.199748e+01	2.238201e-01	5.155245e-01	4.620860e-04	1.146210e-05
1.664953564572870e-05	1.190833e+01	1.199762e+01	2.057588e-01	5.147481e-01	4.166854e-04	1.080799e-05
1.666906689572869e-05	1.191724e+01	1.199775e+01	1.891316e-01	5.139922e-01	3.761940e-04	1.022545e-05
1.668859814572869e-05	1.192519e+01	1.199786e+01	1.738285e-01	5.132558e-01	3.400233e-04	9.704814e-06
1.670812939572869e-05	1.193231e+01	1.199797e+01	1.597473e-01	5.125380e-01	3.076617e-04	9.237852e-06
1.672766064572869e-05	1.193869e+01	1.199806e+01	1.467929e-01	5.118378e-01	2.786641e-04	8.817507e-06
1.674719189572869e-05	1.194442e+01	1.199814e+01	1.348774e-01	5.111547e-01	2.526426e-04	8.437739e-06
1.676672314572869e-05	1.194956e+01	1.199822e+01	1.239194e-01	5.104876e-01	2.292587e-04	8.093370e-06
1.678625439572869e-05	1.195419e+01	1.199829e+01	1.138436e-01	5.098360e-01	2.082163e-04	7.779955e-06
1.680578564572869e-05	1.195836e+01	1.199835e+01	1.045801e-01	5.091991e-01	1.892563e-04	7.493678e-06
1.682531689572869e-05	1.196213e+01	1.199841e+01	9.606468e-02	5.085763e-01	1.721512e-04	7.231254e-06
1.684484814572869e-05	1.196553e+01	1.199846e+01	8.823778e-02	5.079671e-01	1.567014e-04	6.989852e-06
1.686437939572869e-05	1.196860e+01	1.199851e+01	8.104452e-02	5.073709e-01	1.427309e-04	6.767029e-06
1.688391064572869e-05	1.197138e+01	1.199856e+01	7.443426e-02	5.067871e-01	1.300847e-04	6.560676e-06
1.690344189572869e-05	1.197390e+01	1.199860e+01	6.836030e-02	5.062153e-01	1.186258e-04	6.368964e-06
1.692297314572868e-05	1.197619e+01	1.199864e+01	6.277958e-02	5.056549e-01	1.082328e-04	6.190308e-06
1.694250439572868e-05	1.197826e+01	1.199867e+01	5.765243e-02	5.051056e-01	9.879820e-05	6.023331e-06
1.696203564572868e-05	1.198015e+01	1.199871e+01	5.294232e-02	5.045670e-01	9.022654e-05	5.866832e-06
1.698156689572868e-05	1.198186e+01	1.199874e+01	4.861559e-02	5.040385e-01	8.243279e-05	5.719766e-06
1.700109814572868e-05	1.198343e+01	1.199877e+01	4.464127e-02	5.035199e-01	7.534120e-05	5.581219e-06
1.702062939572868e-05	1.198485e+01	1.199880e+01	4.099086e-02	5.030107e-01	6.888414e-05	5.450386e-06
1.704016064572868e-05	1.198614e+01	1.199883e+01	3.763809e-02	5.025108e-01	6.300110e-05	5.326565e-06
1.705969189572868e-05	1.198732e+01	1.199885e+01	3.455886e-02	5.020196e-01	5.763790e-05	5.209134e-06
1.707922314572868e-05	1.198840e+01	1.199888e+01	3.173095e-02	5.015370e-01	5.274595e-05	5.097545e-06
1.709875439572868e-05	1.198938e+01	1.199890e+01	2.913394e-02	5.010626e-01	4.828157e-05	4.991313e-06
1.711828564572868e-05	1.199027e+01	1.199892e+01	2.674907e-02	5.005963e-01	4.420549e-05	4.890008e-06
1.713781689572868e-05	1.199109e+01	1.199895e+01	2.455907e-02	5.001376e-01	4.048231e-05	4.793248e-06
1.715734814572868e-05	1.199184e+01	1.199897e+01	2.254807e-02	4.996863e-01	3.708013e-05	4.700688e-06
1.717687939572867e-05	1.199253e+01	1.199899e+01	2.070149e-02	4.992423e-01	3.397010e-05	4.612024e-06
1.719641064572867e-05	1.199315e+01	1.199900e+01	1.900593e-02	4.988053e-01	3.112616e-05	4.526981e-06
1.721594189572867e-05	1.199372e+01	1.199902e+01	1.744907e-02	4.983750e-01	2.852474e-05	4.445312e-06
1.723547314572867e-05	1.199425e+01	1.199904e+01	1.601959e-02	4.979513e-01	2.614445e-05	4.366793e-06
1.725500439572867e-05	1.199473e+01	1.199906e+01	1.470709e-02	4.975340e-01	2.396592e-05	4.291224e-06
1.727453564572867e-05	1.199517e+01	1.199907e+01	1.350203e-02	4.971229e-01	2.197155e-05	4.218420e-06
1.729406689572867e-05	1.199557e+01	1.199909e+01	1.239562e-02	4.967178e-01	2.014537e-05	4.148214e-06
1.731359814572867e-05	1.199594e+01	1.199910e+01	1.137980e-02	4.963185e-01	1.847283e-05	4.080455e-06
1.733312939572867e-05	1.199627e+01	1.199912e+01	1.044716e-02	4.959248e-01	1.694071e-05	4.015004e-06
1.735266064572867e-05	1.199658e+01	1.199913e+01	9.590905e-03	4.955367e-01	1.553699e-05	3.951733e-06
1.737219189572867e-05	1.199687e+01	1.199914e+01	8.804787e-03	4.951539e-01	1.425068e-05	3.890524e-06
1.739172314572867e-05	1.199712e+01	1.199916e+01	8.083067e-03	4.947764e-01	1.307180e-05	3.831269e-06
1.741125439572866e-05	1.199736e+01	1.199917e+01	7.420475e-03	4.944039e-01	1.199123e-05	3.773869e-06
1.743078564572866e-05	1.199758e+01	1.199918e+01	6.812171e-03	4.940363e-01	1.100064e-05	3.718231e-06
1.745031689572866e-05	1.199778e+01	1.199919e+01	6.253713e-03	4.936736e-01	1.009243e-05	3.664269e-06
1.746984814572866e-05	1.199796e+01	1.199921e+01	5.741018e-03	4.933155e-01	9.259668e-06	3.611904e-06
1.748937939572866e-05	1.199813e+01	1.199922e+01	5.270340e-03	4.929620e-01	8.496013e-06	3.561061e-06
1.750891064572866e-05	1.199829e+01	1.199923e+01	4.838238e-03	4.926129e-01	7.795665e-06	3.511672e-06
1.752844189572866e-05	1.199843e+01	1.199924e+01	4.441552e-03	4.922681e-01	7.153324e-06	3.463670e-06
1.754797314572866e-05	1.199856e+01	1.199925e+01	4.077382e-03	4.919277e-01	6.564142e-06	3.416996e-06
1.756750439572866e-05	1.199867e+01	1.199926e+01	3.743062e-03	4.915913e-01	6.023683e-06	3.371593e-06
1.758703564572866e-05	1.199878e+01	1.199927e+01	3.436149e-03	4.912589e-01	5.527886e-06	3.327407e-06
1.760656689572866e-05	1.199888e+01	1.199928e+01	3.154395e-03	4.909305e-01	5.073035e-06	3.284388e-06
1.762609814572866e-05	1.199898e+01	1.199929e+01	2.895740e-03	4.906060e-01	4.655727e-06	3.242488e-06
1.764562939572866e-05	1.199906e+01	1.199930e+01	2.658290e-03	4.902852e-01	4.272843e-06	3.201664e-06
1.766516064572865e-05	1.199914e+01	1.199930e+01	2.440308e-03	4.899680e-01	3.921529e-06	3.161873e-06
1.768469189572865e-05	1.199921e+01	1.199931e+01	2.240198e-03	4.896544e-01	3.599169e-06	3.123075e-06
1.770422314572865e-05	1.199927e+01	1.199932e+01	2.056495e-03	4.893444e-01	3.303365e-06	3.085232e-06
1.772375439572865e-05	1.199933e+01	1.199933e+01	1.887855e-03	4.890377e-01	3.031920e-06	3.048308e-06
1.774328564572865e-05	1.199939e+01	1.199934e+01	1.733042e-03	4.887344e-01	2.782822e-06	3.012270e-06
1.776281689572865e-05	1.199944e+01	1.199934e+01	1.590923e-03	4.884344e-01	2.554224e-06	2.977085e-06
1.778234814572865e-05	1.199948e+01	1.199935e+01	1.460457e-03	4.881376e-01	2.344432e-06	2.942724e-06
1.780187939572865e-05	1.199953e+01	1.199936e+01	1.340690e-03	4.878439e-01	2.151897e-06	2.909157e-06
1.782141064572865e-05	1.199957e+01	1.199937e+01	1.230743e-03	4.875533e-01	1.975194e-06	2.876355e-06
1.784094189572865e-05	1.199960e+01	1.199937e+01	1.129813e-03	4.872657e-01	1.813017e-06	2.844293e-06
1.786047314572865e-05	1.199963e+01	1.199938e+01	1.037158e-03	4.869811e-01	1.664171e-06	2.812946e-06
1.788000439572865e-05	1.199966e+01	1.199939e+01	9.521022e-04	4.866993e-01	1.527557e-06	2.782290e-06
1.789953564572864e-05	1.199969e+01	1.199939e+01	8.740210e-04	4.864204e-01	1.402168e-06	2.752301e-06
1.791906689572864e-05	1.199972e+01	1.199940e+01	8.023428e-04	4.861442e-01	1.287080e-06	2.722958e-06
1.793859814572864e-05	1.199974e+01	1.199941e+01	7.365426e-04	4.858708e-01	1.181445e-06	2.694240e-06
1.795812939572864e-05	1.199976e+01	1.199941e+01	6.761384e-04	4.856001e-01	1.084487e-06	2.666128e-06
1.797766064572864e-05	1.199978e+01	1.199942e+01	6.206879e-04	4.853319e-01	9.954904e-07	2.638601e-06
1.799719189572864e-05	1.199980e+01	1.199943e+01	5.697847e-04	4.850663e-01	9.138014e-07	2.611642e-06
1.801672314572864e-05	1.199982e+01	1.199943e+01	5.230560e-04	4.848032e-01	8.388196e-07	2.585233e-06
1.803625439572864e-05	1.199983e+01	1.199944e+01	4.801594e-04	4.845426e-01	7.699933e-07	2.559357e-06
1.805578564572864e-05	1.199984e+01	1.199944e+01	4.407808e-04	4.842844e-01	7.068169e-07	2.533998e-06
1.807531689572864e-05	1.199986e+01	1.199945e+01	4.046316e-04	4.840286e-01	6.488265e-07	2.509141e-06
1.809484814572864e-05	1.199987e+01	1.199945e+01	3.714469e-04	4.837751e-01	5.955959e-07	2.484771e-06
1.811437939572864e-05	1.199988e+01	1.199946e+01	3.409838e-04	4.835240e-01	5.467339e-07	2.460873e-06
1.813391064572864e-05	1.199989e+01	1.199946e+01	3.130189e-04	4.832750e-01	5.018816e-07	2.437434e-06
1.815344189572863e-05	1.199990e+01	1.199947e+01	2.873475e-04	4.830283e-01	4.607099e-07	2.414440e-06
1.817297314572863e-05	1.199991e+01	1.199947e+01	2.637814e-04	4.827837e-01	4.229165e-07	2.391879e-06
1.819250439572863e-05	1.199992e+01	1.199948e+01	2.421480e-04	4.825413e-01	3.882246e-07	2.369740e-06
1.821203564572863e-05	1.199992e+01	1.199948e+01	2.222888e-04	4.823010e-01	3.563790e-07	2.348009e-06
1.823156689572863e-05	1.199993e+01	1.199949e+01	2.040583e-04	4.820627e-01	3.271462e-07	2.326676e-06
1.825109814572863e-05	1.199993e+01	1.199949e+01	1.873229e-04	4.818265e-01	3.003120e-07	2.305730e-06
1.827062939572863e-05	1.199994e+01	1.199950e+01	1.719600e-04	4.815922e-01	2.756792e-07	2.285160e-06
1.829016064572863e-05	1.199994e+01	1.199950e+01	1.578570e-04	4.813600e-01	2.530672e-07	2.264956e-06
1.830969189572863e-05	1.199995e+01	1.199951e+01	1.449106e-04	4.811296e-01	2.323103e-07	2.245108e-06
1.832922314572863e-05	1.199995e+01	1.199951e+01	1.330261e-04	4.809011e-01	2.132562e-07	2.225608e-06
1.834875439572863e-05	1.199996e+01	1.199951e+01	1.221162e-04	4.806745e-01	1.957655e-07	2.206446e-06
1.836828564572863e-05	1.199996e+01	1.199952e+01	1.121010e-04	4.804497e-01	1.797098e-07	2.187613e-06
1.838781689572862e-05	1.199996e+01	1.199952e+01	1.029072e-04	4.802267e-01	1.649708e-07	2.169101e-06
1.840734814572862e-05	1.199997e+01	1.199953e+01	9.446748e-05	4.800055e-01	1.514403e-07	2.150902e-06
1.842687939572862e-05	1.199997e+01	1.199953e+01	8.671988e-05	4.797860e-01	1.390198e-07	2.133008e-06
1.846594189572862e-05	1.199997e+01	1.199954e+01	7.307878e-05	4.793522e-01	1.171523e-07	2.098103e-06
1.850500439572862e-05	1.199998e+01	1.199955e+01	6.158343e-05	4.789251e-01	9.872512e-08	2.064327e-06
1.854406689572862e-05	1.199998e+01	1.199955e+01	5.189630e-05	4.785044e-01	8.319721e-08	2.031629e-06
1.858312939572862e-05	1.199998e+01	1.199956e+01	4.373297e-05	4.780900e-01	7.011103e-08	1.999957e-06
1.862219189572862e-05	1.199999e+01	1.199957e+01	3.685372e-05	4.776816e-01	5.908383e-08	1.969263e-06
1.866125439572861e-05	1.199999e+01	1.199957e+01	3.105659e-05	4.772792e-01	4.979150e-08	1.939501e-06
1.870031689572861e-05	1.199999e+01	1.199958e+01	2.617135e-05	4.768825e-01	4.196113e-08	1.910631e-06
1.873937939572861e-05	1.199999e+01	1.199959e+01	2.205457e-05	4.764914e-01	3.536242e-08	1.882613e-06
1.879797314572861e-05	1.199999e+01	1.199959e+01	1.706110e-05	4.759148e-01	2.735858e-08	1.842100e-06
1.885656689572861e-05	1.200000e+01	1.199960e+01	1.319823e-05	4.753500e-01	2.116682e-08	1.803303e-06
1.891516064572860e-05	1.200000e+01	1.199961e+01	1.020996e-05	4.747963e-01	1.637727e-08	1.766116e-06
1.897375439572860e-05	1.200000e+01	1.199962e+01	7.898279e-06	4.742535e-01	1.267205e-08	1.730439e-06
1.902118743144288e-05	1.200000e+01	1.199963e+01	6.513534e-06	4.738221e-01	1.045242e-08	1.702696e-06
1.906862046715717e-05	1.200000e+01	1.199963e+01	5.302068e-06	4.733969e-01	8.510569e-09	1.675743e-06
1.911605350287145e-05	1.200000e+01	1.199964e+01	4.263883e-06	4.729777e-01	6.846484e-09	1.649578e-06
1.916348653858574e-05	1.200000e+01	1.199964e+01	3.398979e-06	4.725647e-01	5.460169e-09	1.624202e-06
1.921091957430002e-05	1.200000e+01	1.199965e+01	2.707354e-06	4.721578e-01	4.351623e-09	1.599615e-06
1.925835261001430e-05	1.200000e+01	1.199965e+01	2.189010e-06	4.717571e-01	3.520847e-09	1.575817e-06
1.930578564572859e-05	1.200000e+01	1.199966e+01	1.843946e-06	4.713624e-01	2.967840e-09	1.552807e-06
1.939507136001430e-05	1.200000e+01	1.199967e+01	1.341244e-06	4.706356e-01	2.162024e-09	1.511484e-06
1.948435707430001e-05	1.200000e+01	1.199968e+01	9.239824e-07	4.699253e-01	1.493179e-09	1.471976e-06
1.957364278858572e-05	1.200000e+01	1.199968e+01	5.921599e-07	4.692314e-01	9.613060e-10	1.434282e-06
1.966292850287143e-05	1.200000e+01	1.199969e+01	3.457770e-07	4.685539e-01	5.664047e-10	1.398403e-06
1.975221421715714e-05	1.200000e+01	1.199970e+01	1.848336e-07	4.678929e-01	3.084751e-10	1.364339e-06
1.984149993144285e-05	1.200000e+01	1.199971e+01	1.093297e-07	4.672483e-01	1.875173e-10	1.332090e-06
1.993078564572856e-05	1.200000e+01	1.199971e+01	1.192654e-07	4.666202e-01	2.035312e-10	1.301655e-06
1.998046875000000e-05	1.200000e+01	1.199972e+01	9.585450e-08	4.662755e-01	1.655903e-10	1.285139e-06
2.000000000000000e-05	1.200000e+01	1.199972e+01	8.396777e-08	4.661415e-01	1.586641e-10	1.277666e-06
